,disYear,disMonth,disDay,disDayCount,cityCode,citySidoName,citySggName,aptCode,aptName,disQuantity,dayAverQuantity,disCount,dayAverCount
4,2020,05,5,4,W04,서울특별시,성동구,W04038,e편한세상옥수파크힐스2단지,927300,231825,711,177
5,2020,05,6,4,W04,서울특별시,성동구,W04038,e편한세상옥수파크힐스2단지,985050,246262,798,199
6,2020,05,7,4,W04,서울특별시,성동구,W04038,e편한세상옥수파크힐스2단지,1148900,287225,868,217
0,2020,05,1,4,W04,서울특별시,성동구,W04039,센트라스 아파트(BM),6543400,1635850,4300,1075
1,2020,05,2,5,W04,서울특별시,성동구,W04039,센트라스 아파트(BM),3206650,641330,2238,447
2,2020,05,3,5,W04,서울특별시,성동구,W04039,센트라스 아파트(BM),3064950,612990,2243,448
3,2020,05,4,5,W04,서울특별시,성동구,W04039,센트라스 아파트(BM),3885000,777000,2847,569
4,2020,05,5,4,W04,서울특별시,성동구,W04039,센트라스 아파트(BM),2823700,705925,2143,535
5,2020,05,6,4,W04,서울특별시,성동구,W04039,센트라스 아파트(BM),3857550,964387,2843,710
6,2020,05,7,4,W04,서울특별시,성동구,W04039,센트라스 아파트(BM),4125050,1031262,2785,696
0,2020,05,1,4,W04,서울특별시,성동구,W0403A,센트라스 오피스텔(BM),166050,41512,176,44
1,2020,05,2,5,W04,서울특별시,성동구,W0403A,센트라스 오피스텔(BM),83550,16710,91,18
2,2020,05,3,5,W04,서울특별시,성동구,W0403A,센트라스 오피스텔(BM),110500,22100,98,19
3,2020,05,4,5,W04,서울특별시,성동구,W0403A,센트라스 오피스텔(BM),91050,18210,87,17
4,2020,05,5,4,W04,서울특별시,성동구,W0403A,센트라스 오피스텔(BM),80200,20050,82,20
5,2020,05,6,4,W04,서울특별시,성동구,W0403A,센트라스 오피스텔(BM),116150,29037,118,29
6,2020,05,7,4,W04,서울특별시,성동구,W0403A,센트라스 오피스텔(BM),153000,38250,136,34
0,2020,05,1,4,W04,서울특별시,성동구,W04040,대명루첸아파트,179400,44850,120,30
1,2020,05,2,5,W04,서울특별시,성동구,W04040,대명루첸아파트,192100,38420,119,23
2,2020,05,3,5,W04,서울특별시,성동구,W04040,대명루첸아파트,248500,49700,133,26
3,2020,05,4,5,W04,서울특별시,성동구,W04040,대명루첸아파트,182250,36450,119,23
4,2020,05,5,4,W04,서울특별시,성동구,W04040,대명루첸아파트,149900,37475,108,27
5,2020,05,6,4,W04,서울특별시,성동구,W04040,대명루첸아파트,225300,56325,155,38
6,2020,05,7,4,W04,서울특별시,성동구,W04040,대명루첸아파트,155500,38875,111,27
0,2020,05,1,4,W04,서울특별시,성동구,W04041,서울숲힐스테이트,1044500,261125,578,144
1,2020,05,2,5,W04,서울특별시,성동구,W04041,서울숲힐스테이트,900000,180000,528,105
2,2020,05,3,5,W04,서울특별시,성동구,W04041,서울숲힐스테이트,723650,144730,478,95
3,2020,05,4,5,W04,서울특별시,성동구,W04041,서울숲힐스테이트,756100,151220,459,91
4,2020,05,5,4,W04,서울특별시,성동구,W04041,서울숲힐스테이트,1130500,282625,632,158
5,2020,05,6,4,W04,서울특별시,성동구,W04041,서울숲힐스테이트,893000,223250,587,146
6,2020,05,7,4,W04,서울특별시,성동구,W04041,서울숲힐스테이트,826650,206662,493,123
0,2020,05,1,4,W04,서울특별시,성동구,W04042,성수현대아파트,487150,121787,322,80
1,2020,05,2,5,W04,서울특별시,성동구,W04042,성수현대아파트,376550,75310,264,52
2,2020,05,3,5,W04,서울특별시,성동구,W04042,성수현대아파트,244550,48910,170,34
3,2020,05,4,5,W04,서울특별시,성동구,W04042,성수현대아파트,300850,60170,210,42
4,2020,05,5,4,W04,서울특별시,성동구,W04042,성수현대아파트,336750,84187,205,51
5,2020,05,6,4,W04,서울특별시,성동구,W04042,성수현대아파트,318300,79575,233,58
6,2020,05,7,4,W04,서울특별시,성동구,W04042,성수현대아파트,377250,94312,275,68
0,2020,05,1,4,W04,서울특별시,성동구,W04043,성수2차대우아파트,800550,200137,473,118
1,2020,05,2,5,W04,서울특별시,성동구,W04043,성수2차대우아파트,469500,93900,295,59
2,2020,05,3,5,W04,서울특별시,성동구,W04043,성수2차대우아파트,622400,124480,416,83
3,2020,05,4,5,W04,서울특별시,성동구,W04043,성수2차대우아파트,432200,86440,292,58
4,2020,05,5,4,W04,서울특별시,성동구,W04043,성수2차대우아파트,484100,121025,321,80
5,2020,05,6,4,W04,서울특별시,성동구,W04043,성수2차대우아파트,606400,151600,386,96
6,2020,05,7,4,W04,서울특별시,성동구,W04043,성수2차대우아파트,598900,149725,364,91
0,2020,05,1,4,W04,서울특별시,성동구,W04044,송정건영아파트,1122150,280537,694,173
1,2020,05,2,5,W04,서울특별시,성동구,W04044,송정건영아파트,752250,150450,487,97
2,2020,05,3,5,W04,서울특별시,성동구,W04044,송정건영아파트,824650,164930,532,106
3,2020,05,4,5,W04,서울특별시,성동구,W04044,송정건영아파트,748000,149600,495,99
4,2020,05,5,4,W04,서울특별시,성동구,W04044,송정건영아파트,857850,214462,634,158
5,2020,05,6,4,W04,서울특별시,성동구,W04044,송정건영아파트,676800,169200,509,127
6,2020,05,7,4,W04,서울특별시,성동구,W04044,송정건영아파트,958900,239725,642,160
0,2020,05,1,4,W04,서울특별시,성동구,W04045,응봉대림강변타운,4443100,1110775,3064,766
1,2020,05,2,5,W04,서울특별시,성동구,W04045,응봉대림강변타운,1531950,306390,1210,242
2,2020,05,3,5,W04,서울특별시,성동구,W04045,응봉대림강변타운,1874500,374900,1413,282
3,2020,05,4,5,W04,서울특별시,성동구,W04045,응봉대림강변타운,2001150,400230,1459,291
4,2020,05,5,4,W04,서울특별시,성동구,W04045,응봉대림강변타운,2028900,507225,1518,379
5,2020,05,6,4,W04,서울특별시,성동구,W04045,응봉대림강변타운,2353350,588337,1658,414
6,2020,05,7,4,W04,서울특별시,성동구,W04045,응봉대림강변타운,2758100,689525,1897,474
0,2020,05,1,4,W04,서울특별시,성동구,W04046,래미안하이리버아파트,3156750,789187,1959,489
1,2020,05,2,5,W04,서울특별시,성동구,W04046,래미안하이리버아파트,1287050,257410,858,171
2,2020,05,3,5,W04,서울특별시,성동구,W04046,래미안하이리버아파트,1362150,272430,925,185
3,2020,05,4,5,W04,서울특별시,성동구,W04046,래미안하이리버아파트,1869550,373910,1296,259
4,2020,05,5,4,W04,서울특별시,성동구,W04046,래미안하이리버아파트,1283250,320812,892,223
5,2020,05,6,4,W04,서울특별시,성동구,W04046,래미안하이리버아파트,1625250,406312,1075,268
6,2020,05,7,4,W04,서울특별시,성동구,W04046,래미안하이리버아파트,1766000,441500,1093,273
0,2020,05,1,4,W04,서울특별시,성동구,W04047,금호자이1차아파트,1230200,307550,835,208
1,2020,05,2,5,W04,서울특별시,성동구,W04047,금호자이1차아파트,670650,134130,503,100
2,2020,05,3,5,W04,서울특별시,성동구,W04047,금호자이1차아파트,452000,90400,340,68
3,2020,05,4,5,W04,서울특별시,성동구,W04047,금호자이1차아파트,634300,126860,437,87
4,2020,05,5,4,W04,서울특별시,성동구,W04047,금호자이1차아파트,804450,201112,577,144
5,2020,05,6,4,W04,서울특별시,성동구,W04047,금호자이1차아파트,482850,120712,380,95
6,2020,05,7,4,W04,서울특별시,성동구,W04047,금호자이1차아파트,763800,190950,465,116
0,2020,05,1,4,W04,서울특별시,성동구,W04048,옥수하이츠아파트,1497200,374300,916,229
1,2020,05,2,5,W04,서울특별시,성동구,W04048,옥수하이츠아파트,1043600,208720,691,138
2,2020,05,3,5,W04,서울특별시,성동구,W04048,옥수하이츠아파트,1373350,274670,908,181
3,2020,05,4,5,W04,서울특별시,성동구,W04048,옥수하이츠아파트,852200,170440,604,120
4,2020,05,5,4,W04,서울특별시,성동구,W04048,옥수하이츠아파트,909250,227312,636,159
5,2020,05,6,4,W04,서울특별시,성동구,W04048,옥수하이츠아파트,1091150,272787,774,193
6,2020,05,7,4,W04,서울특별시,성동구,W04048,옥수하이츠아파트,1353450,338362,828,207
0,2020,05,1,4,W04,서울특별시,성동구,W04049,마장신성미소지움(BM),816200,204050,492,123
1,2020,05,2,5,W04,서울특별시,성동구,W04049,마장신성미소지움(BM),551450,110290,338,67
2,2020,05,3,5,W04,서울특별시,성동구,W04049,마장신성미소지움(BM),534450,106890,346,69
3,2020,05,4,5,W04,서울특별시,성동구,W04049,마장신성미소지움(BM),524850,104970,360,72
4,2020,05,5,4,W04,서울특별시,성동구,W04049,마장신성미소지움(BM),665400,166350,498,124
5,2020,05,6,4,W04,서울특별시,성동구,W04049,마장신성미소지움(BM),500800,125200,337,84
6,2020,05,7,4,W04,서울특별시,성동구,W04049,마장신성미소지움(BM),681400,170350,424,106
0,2020,05,1,4,W04,서울특별시,성동구,W0404A,마장동현대(BM),2877150,719287,1844,461
1,2020,05,2,5,W04,서울특별시,성동구,W0404A,마장동현대(BM),2310300,462060,1596,319
2,2020,05,3,5,W04,서울특별시,성동구,W0404A,마장동현대(BM),1715150,343030,1247,249
3,2020,05,4,5,W04,서울특별시,성동구,W0404A,마장동현대(BM),1828550,365710,1340,268
4,2020,05,5,4,W04,서울특별시,성동구,W0404A,마장동현대(BM),1861650,465412,1319,329
5,2020,05,6,4,W04,서울특별시,성동구,W0404A,마장동현대(BM),2279450,569862,1624,406
6,2020,05,7,4,W04,서울특별시,성동구,W0404A,마장동현대(BM),2418550,604637,1655,413
0,2020,05,1,4,W04,서울특별시,성동구,W0404B,행당두산위브(BM),929250,232312,619,154
1,2020,05,2,5,W04,서울특별시,성동구,W0404B,행당두산위브(BM),607750,121550,432,86
2,2020,05,3,5,W04,서울특별시,성동구,W0404B,행당두산위브(BM),576100,115220,403,80
3,2020,05,4,5,W04,서울특별시,성동구,W0404B,행당두산위브(BM),779550,155910,612,122
4,2020,05,5,4,W04,서울특별시,성동구,W0404B,행당두산위브(BM),417550,104387,367,91
5,2020,05,6,4,W04,서울특별시,성동구,W0404B,행당두산위브(BM),590350,147587,479,119
6,2020,05,7,4,W04,서울특별시,성동구,W0404B,행당두산위브(BM),615250,153812,456,114
0,2020,05,1,4,W04,서울특별시,성동구,W0404C,서울숲 더샵(BM),1147000,286750,774,193
1,2020,05,2,5,W04,서울특별시,성동구,W0404C,서울숲 더샵(BM),827250,165450,584,116
2,2020,05,3,5,W04,서울특별시,성동구,W0404C,서울숲 더샵(BM),782100,156420,591,118
3,2020,05,4,5,W04,서울특별시,성동구,W0404C,서울숲 더샵(BM),776700,155340,580,116
4,2020,05,5,4,W04,서울특별시,성동구,W0404C,서울숲 더샵(BM),669800,167450,539,134
5,2020,05,6,4,W04,서울특별시,성동구,W0404C,서울숲 더샵(BM),836800,209200,656,164
6,2020,05,7,4,W04,서울특별시,성동구,W0404C,서울숲 더샵(BM),950700,237675,701,175
0,2020,05,1,4,W04,서울특별시,성동구,W0404D,행당한진타운(BM),7711500,1927875,5217,1304
1,2020,05,2,5,W04,서울특별시,성동구,W0404D,행당한진타운(BM),3200800,640160,2368,473
2,2020,05,3,5,W04,서울특별시,성동구,W0404D,행당한진타운(BM),3085000,617000,2332,466
3,2020,05,4,5,W04,서울특별시,성동구,W0404D,행당한진타운(BM),3310000,662000,2514,502
4,2020,05,5,4,W04,서울특별시,성동구,W0404D,행당한진타운(BM),3132050,783012,2372,593
5,2020,05,6,4,W04,서울특별시,성동구,W0404D,행당한진타운(BM),4032800,1008200,3019,754
6,2020,05,7,4,W04,서울특별시,성동구,W0404D,행당한진타운(BM),4088750,1022187,2820,705
0,2020,05,1,4,W04,서울특별시,성동구,W04050,성수현대아이파크,1594800,398700,942,235
1,2020,05,2,5,W04,서울특별시,성동구,W04050,성수현대아이파크,1411550,282310,841,168
2,2020,05,3,5,W04,서울특별시,성동구,W04050,성수현대아이파크,1189700,237940,776,155
3,2020,05,4,5,W04,서울특별시,성동구,W04050,성수현대아이파크,1228500,245700,770,154
4,2020,05,5,4,W04,서울특별시,성동구,W04050,성수현대아이파크,1113750,278437,721,180
5,2020,05,6,4,W04,서울특별시,성동구,W04050,성수현대아이파크,1982450,495612,1339,334
6,2020,05,7,4,W04,서울특별시,성동구,W04050,성수현대아이파크,1399450,349862,868,217
0,2020,05,1,4,W04,서울특별시,성동구,W04051,왕십리자이(BM),2229550,557387,1596,399
1,2020,05,2,5,W04,서울특별시,성동구,W04051,왕십리자이(BM),987700,197540,706,141
2,2020,05,3,5,W04,서울특별시,성동구,W04051,왕십리자이(BM),816300,163260,639,127
3,2020,05,4,5,W04,서울특별시,성동구,W04051,왕십리자이(BM),843250,168650,686,137
4,2020,05,5,4,W04,서울특별시,성동구,W04051,왕십리자이(BM),865200,216300,652,163
5,2020,05,6,4,W04,서울특별시,성동구,W04051,왕십리자이(BM),1142250,285562,842,210
6,2020,05,7,4,W04,서울특별시,성동구,W04051,왕십리자이(BM),1330350,332587,887,221
0,2020,05,1,4,W04,서울특별시,성동구,W04052,마장중앙하이츠(BM),558600,139650,362,90
1,2020,05,2,5,W04,서울특별시,성동구,W04052,마장중앙하이츠(BM),232100,46420,181,36
2,2020,05,3,5,W04,서울특별시,성동구,W04052,마장중앙하이츠(BM),195200,39040,153,30
3,2020,05,4,5,W04,서울특별시,성동구,W04052,마장중앙하이츠(BM),242700,48540,163,32
4,2020,05,5,4,W04,서울특별시,성동구,W04052,마장중앙하이츠(BM),186900,46725,157,39
5,2020,05,6,4,W04,서울특별시,성동구,W04052,마장중앙하이츠(BM),280650,70162,205,51
6,2020,05,7,4,W04,서울특별시,성동구,W04052,마장중앙하이츠(BM),341200,85300,224,56
0,2020,05,1,4,W04,서울특별시,성동구,W04053,힐스테이트 서울숲 리버,1477700,369425,1012,253
1,2020,05,2,5,W04,서울특별시,성동구,W04053,힐스테이트 서울숲 리버,1227000,245400,797,159
2,2020,05,3,5,W04,서울특별시,성동구,W04053,힐스테이트 서울숲 리버,689850,137970,528,105
3,2020,05,4,5,W04,서울특별시,성동구,W04053,힐스테이트 서울숲 리버,834650,166930,599,119
4,2020,05,5,4,W04,서울특별시,성동구,W04053,힐스테이트 서울숲 리버,852100,213025,576,144
5,2020,05,6,4,W04,서울특별시,성동구,W04053,힐스테이트 서울숲 리버,986050,246512,673,168
6,2020,05,7,4,W04,서울특별시,성동구,W04053,힐스테이트 서울숲 리버,1103350,275837,740,185
0,2020,05,1,4,W04,서울특별시,성동구,W04054,e편한세상금호파크힐스(ki),2788300,697075,1870,467
1,2020,05,2,5,W04,서울특별시,성동구,W04054,e편한세상금호파크힐스(ki),2749800,549960,1970,394
2,2020,05,3,5,W04,서울특별시,성동구,W04054,e편한세상금호파크힐스(ki),1624950,324990,1221,244
3,2020,05,4,5,W04,서울특별시,성동구,W04054,e편한세상금호파크힐스(ki),1924700,384940,1372,274
4,2020,05,5,4,W04,서울특별시,성동구,W04054,e편한세상금호파크힐스(ki),1761250,440312,1303,325
5,2020,05,6,4,W04,서울특별시,성동구,W04054,e편한세상금호파크힐스(ki),3038350,759587,2310,577
6,2020,05,7,4,W04,서울특별시,성동구,W04054,e편한세상금호파크힐스(ki),1998300,499575,1425,356
0,2020,05,1,4,W04,서울특별시,성동구,W04055,서울숲리버뷰자이(BM),1367400,341850,959,239
1,2020,05,2,5,W04,서울특별시,성동구,W04055,서울숲리버뷰자이(BM),1661150,332230,1233,246
2,2020,05,3,5,W04,서울특별시,성동구,W04055,서울숲리버뷰자이(BM),960750,192150,723,144
3,2020,05,4,5,W04,서울특별시,성동구,W04055,서울숲리버뷰자이(BM),994450,198890,684,136
4,2020,05,5,4,W04,서울특별시,성동구,W04055,서울숲리버뷰자이(BM),1383950,345987,1118,279
5,2020,05,6,4,W04,서울특별시,성동구,W04055,서울숲리버뷰자이(BM),1073850,268462,865,216
6,2020,05,7,4,W04,서울특별시,성동구,W04055,서울숲리버뷰자이(BM),1202650,300662,855,213
0,2020,05,1,4,W04,서울특별시,성동구,W04056,브라운스톤금호아파트,801900,200475,544,136
1,2020,05,2,5,W04,서울특별시,성동구,W04056,브라운스톤금호아파트,346400,69280,261,52
2,2020,05,3,5,W04,서울특별시,성동구,W04056,브라운스톤금호아파트,288750,57750,218,43
3,2020,05,4,5,W04,서울특별시,성동구,W04056,브라운스톤금호아파트,338950,67790,253,50
4,2020,05,5,4,W04,서울특별시,성동구,W04056,브라운스톤금호아파트,279200,69800,224,56
5,2020,05,6,4,W04,서울특별시,성동구,W04056,브라운스톤금호아파트,393100,98275,286,71
6,2020,05,7,4,W04,서울특별시,성동구,W04056,브라운스톤금호아파트,418650,104662,262,65
0,2020,05,1,4,W04,서울특별시,성동구,W04057,텐즈힐1단지 임대아파트,621900,155475,535,133
1,2020,05,2,5,W04,서울특별시,성동구,W04057,텐즈힐1단지 임대아파트,398700,79740,334,66
2,2020,05,3,5,W04,서울특별시,성동구,W04057,텐즈힐1단지 임대아파트,363850,72770,322,64
3,2020,05,4,5,W04,서울특별시,성동구,W04057,텐즈힐1단지 임대아파트,378350,75670,347,69
4,2020,05,5,4,W04,서울특별시,성동구,W04057,텐즈힐1단지 임대아파트,390100,97525,344,86
5,2020,05,6,4,W04,서울특별시,성동구,W04057,텐즈힐1단지 임대아파트,421500,105375,411,102
6,2020,05,7,4,W04,서울특별시,성동구,W04057,텐즈힐1단지 임대아파트,450550,112637,411,102
0,2020,05,1,4,W04,서울특별시,성동구,W04058,래미안하이리버아파트,678200,169550,534,133
1,2020,05,2,5,W04,서울특별시,성동구,W04058,래미안하이리버아파트,436150,87230,380,76
2,2020,05,3,5,W04,서울특별시,성동구,W04058,래미안하이리버아파트,447450,89490,375,75
3,2020,05,4,5,W04,서울특별시,성동구,W04058,래미안하이리버아파트,457000,91400,413,82
4,2020,05,5,4,W04,서울특별시,성동구,W04058,래미안하이리버아파트,414600,103650,389,97
5,2020,05,6,4,W04,서울특별시,성동구,W04058,래미안하이리버아파트,537700,134425,446,111
6,2020,05,7,4,W04,서울특별시,성동구,W04058,래미안하이리버아파트,604250,151062,459,114
0,2020,05,1,4,W04,서울특별시,성동구,W04059,성수현대그린아파트,602600,150650,342,85
1,2020,05,2,5,W04,서울특별시,성동구,W04059,성수현대그린아파트,427350,85470,277,55
2,2020,05,3,5,W04,서울특별시,성동구,W04059,성수현대그린아파트,317850,63570,238,47
3,2020,05,4,5,W04,서울특별시,성동구,W04059,성수현대그린아파트,317050,63410,236,47
4,2020,05,5,4,W04,서울특별시,성동구,W04059,성수현대그린아파트,316100,79025,232,58
5,2020,05,6,4,W04,서울특별시,성동구,W04059,성수현대그린아파트,352350,88087,263,65
6,2020,05,7,4,W04,서울특별시,성동구,W04059,성수현대그린아파트,436100,109025,295,73
0,2020,05,1,4,W04,서울특별시,성동구,W0405A,사근하이츠아파트,497250,124312,456,114
1,2020,05,2,5,W04,서울특별시,성동구,W0405A,사근하이츠아파트,369900,73980,375,75
2,2020,05,3,5,W04,서울특별시,성동구,W0405A,사근하이츠아파트,366650,73330,343,68
3,2020,05,4,5,W04,서울특별시,성동구,W0405A,사근하이츠아파트,406650,81330,418,83
4,2020,05,5,4,W04,서울특별시,성동구,W0405A,사근하이츠아파트,295750,73937,310,77
5,2020,05,6,4,W04,서울특별시,성동구,W0405A,사근하이츠아파트,447600,111900,391,97
6,2020,05,7,4,W04,서울특별시,성동구,W0405A,사근하이츠아파트,482500,120625,467,116
0,2020,05,1,4,W04,서울특별시,성동구,W0405B,하왕금호베스트빌,1208700,302175,856,214
1,2020,05,2,5,W04,서울특별시,성동구,W0405B,하왕금호베스트빌,760450,152090,565,113
2,2020,05,3,5,W04,서울특별시,성동구,W0405B,하왕금호베스트빌,734750,146950,588,117
3,2020,05,4,5,W04,서울특별시,성동구,W0405B,하왕금호베스트빌,692800,138560,553,110
4,2020,05,5,4,W04,서울특별시,성동구,W0405B,하왕금호베스트빌,729800,182450,575,143
5,2020,05,6,4,W04,서울특별시,성동구,W0405B,하왕금호베스트빌,876800,219200,691,172
6,2020,05,7,4,W04,서울특별시,성동구,W0405B,하왕금호베스트빌,990950,247737,727,181
0,2020,05,1,4,W04,서울특별시,성동구,W0405C,한양현대아파트,413850,103462,296,74
1,2020,05,2,5,W04,서울특별시,성동구,W0405C,한양현대아파트,291350,58270,205,41
2,2020,05,3,5,W04,서울특별시,성동구,W0405C,한양현대아파트,314150,62830,239,47
3,2020,05,4,5,W04,서울특별시,성동구,W0405C,한양현대아파트,269650,53930,215,43
4,2020,05,5,4,W04,서울특별시,성동구,W0405C,한양현대아파트,220000,55000,194,48
5,2020,05,6,4,W04,서울특별시,성동구,W0405C,한양현대아파트,326500,81625,281,70
6,2020,05,7,4,W04,서울특별시,성동구,W0405C,한양현대아파트,411500,102875,286,71
0,2020,05,1,4,W04,서울특별시,성동구,W0405D,옥수강변풍림아이원아파트,669800,167450,429,107
1,2020,05,2,5,W04,서울특별시,성동구,W0405D,옥수강변풍림아이원아파트,507850,101570,320,64
2,2020,05,3,5,W04,서울특별시,성동구,W0405D,옥수강변풍림아이원아파트,590800,118160,433,86
3,2020,05,4,5,W04,서울특별시,성동구,W0405D,옥수강변풍림아이원아파트,367550,73510,278,55
4,2020,05,5,4,W04,서울특별시,성동구,W0405D,옥수강변풍림아이원아파트,422250,105562,309,77
5,2020,05,6,4,W04,서울특별시,성동구,W0405D,옥수강변풍림아이원아파트,554000,138500,380,95
6,2020,05,7,4,W04,서울특별시,성동구,W0405D,옥수강변풍림아이원아파트,657750,164437,439,109
0,2020,05,1,4,W04,서울특별시,성동구,W0405E,금호1차푸르지오아파트,802700,200675,533,133
1,2020,05,2,5,W04,서울특별시,성동구,W0405E,금호1차푸르지오아파트,448600,89720,332,66
2,2020,05,3,5,W04,서울특별시,성동구,W0405E,금호1차푸르지오아파트,541850,108370,378,75
3,2020,05,4,5,W04,서울특별시,성동구,W0405E,금호1차푸르지오아파트,521450,104290,359,71
4,2020,05,5,4,W04,서울특별시,성동구,W0405E,금호1차푸르지오아파트,744600,186150,569,142
5,2020,05,6,4,W04,서울특별시,성동구,W0405E,금호1차푸르지오아파트,452600,113150,363,90
6,2020,05,7,4,W04,서울특별시,성동구,W0405E,금호1차푸르지오아파트,590600,147650,422,105
0,2020,05,1,4,W04,서울특별시,성동구,W0405F,하왕극동미라주아파트,1152100,288025,755,188
1,2020,05,2,5,W04,서울특별시,성동구,W0405F,하왕극동미라주아파트,752200,150440,529,105
2,2020,05,3,5,W04,서울특별시,성동구,W0405F,하왕극동미라주아파트,692300,138460,527,105
3,2020,05,4,5,W04,서울특별시,성동구,W0405F,하왕극동미라주아파트,925250,185050,725,145
4,2020,05,5,4,W04,서울특별시,성동구,W0405F,하왕극동미라주아파트,615900,153975,493,123
5,2020,05,6,4,W04,서울특별시,성동구,W0405F,하왕극동미라주아파트,861150,215287,636,159
6,2020,05,7,4,W04,서울특별시,성동구,W0405F,하왕극동미라주아파트,914700,228675,647,161
0,2020,05,1,4,W04,서울특별시,성동구,W04060,금호대우아파트,3335700,833925,2084,521
1,2020,05,2,5,W04,서울특별시,성동구,W04060,금호대우아파트,2323700,464740,1543,308
2,2020,05,3,5,W04,서울특별시,성동구,W04060,금호대우아파트,1948950,389790,1400,280
3,2020,05,4,5,W04,서울특별시,성동구,W04060,금호대우아파트,2334400,466880,1511,302
4,2020,05,5,4,W04,서울특별시,성동구,W04060,금호대우아파트,3029300,757325,2181,545
5,2020,05,6,4,W04,서울특별시,성동구,W04060,금호대우아파트,1958300,489575,1434,358
6,2020,05,7,4,W04,서울특별시,성동구,W04060,금호대우아파트,2440700,610175,1648,412
0,2020,05,1,4,W04,서울특별시,성동구,W04061,성동안심빌딩(BM),7050,1762,3,0
1,2020,05,2,5,W04,서울특별시,성동구,W04061,성동안심빌딩(BM),16950,3390,5,1
2,2020,05,3,5,W04,서울특별시,성동구,W04061,성동안심빌딩(BM),8550,1710,4,0
3,2020,05,4,5,W04,서울특별시,성동구,W04061,성동안심빌딩(BM),7350,1470,4,0
4,2020,05,5,4,W04,서울특별시,성동구,W04061,성동안심빌딩(BM),15300,3825,7,1
5,2020,05,6,4,W04,서울특별시,성동구,W04061,성동안심빌딩(BM),2150,537,3,0
6,2020,05,7,4,W04,서울특별시,성동구,W04061,성동안심빌딩(BM),14600,3650,2,0
0,2020,05,1,4,W04,서울특별시,성동구,W04062,텐즈힐상가,408900,102225,55,13
1,2020,05,2,5,W04,서울특별시,성동구,W04062,텐즈힐상가,452400,90480,49,9
2,2020,05,3,5,W04,서울특별시,성동구,W04062,텐즈힐상가,499000,99800,60,12
3,2020,05,4,5,W04,서울특별시,성동구,W04062,텐즈힐상가,629400,125880,68,13
4,2020,05,5,4,W04,서울특별시,성동구,W04062,텐즈힐상가,439650,109912,66,16
5,2020,05,6,4,W04,서울특별시,성동구,W04062,텐즈힐상가,599300,149825,71,17
6,2020,05,7,4,W04,서울특별시,성동구,W04062,텐즈힐상가,785350,196337,90,22
0,2020,05,1,4,W04,서울특별시,성동구,W04063,텐즈힐2(BM),2523550,630887,1687,421
1,2020,05,2,5,W04,서울특별시,성동구,W04063,텐즈힐2(BM),1938800,387760,1320,264
2,2020,05,3,5,W04,서울특별시,성동구,W04063,텐즈힐2(BM),1832050,366410,1300,260
3,2020,05,4,5,W04,서울특별시,성동구,W04063,텐즈힐2(BM),1732950,346590,1324,264
4,2020,05,5,4,W04,서울특별시,성동구,W04063,텐즈힐2(BM),1683500,420875,1259,314
5,2020,05,6,4,W04,서울특별시,성동구,W04063,텐즈힐2(BM),1970100,492525,1523,380
6,2020,05,7,4,W04,서울특별시,성동구,W04063,텐즈힐2(BM),2149950,537487,1469,367
0,2020,05,1,4,W04,서울특별시,성동구,W04064,응봉신동아(BM),1147550,286887,830,207
1,2020,05,2,5,W04,서울특별시,성동구,W04064,응봉신동아(BM),726200,145240,563,112
2,2020,05,3,5,W04,서울특별시,성동구,W04064,응봉신동아(BM),732200,146440,581,116
3,2020,05,4,5,W04,서울특별시,성동구,W04064,응봉신동아(BM),725250,145050,577,115
4,2020,05,5,4,W04,서울특별시,성동구,W04064,응봉신동아(BM),691100,172775,564,141
5,2020,05,6,4,W04,서울특별시,성동구,W04064,응봉신동아(BM),830700,207675,669,167
6,2020,05,7,4,W04,서울특별시,성동구,W04064,응봉신동아(BM),966950,241737,745,186
0,2020,05,1,4,W04,서울특별시,성동구,W04065,금호동두산아파트(BM),3091800,772950,2070,517
1,2020,05,2,5,W04,서울특별시,성동구,W04065,금호동두산아파트(BM),1936550,387310,1450,290
2,2020,05,3,5,W04,서울특별시,성동구,W04065,금호동두산아파트(BM),2468550,493710,1902,380
3,2020,05,4,5,W04,서울특별시,성동구,W04065,금호동두산아파트(BM),1707349,341469,1347,269
4,2020,05,5,4,W04,서울특별시,성동구,W04065,금호동두산아파트(BM),1671100,417775,1353,338
5,2020,05,6,4,W04,서울특별시,성동구,W04065,금호동두산아파트(BM),2206150,551537,1701,425
6,2020,05,7,4,W04,서울특별시,성동구,W04065,금호동두산아파트(BM),2538900,634725,1809,452
0,2020,05,1,4,W04,서울특별시,성동구,W04066,극동옥정아파트(BM),197300,49325,140,35
1,2020,05,2,5,W04,서울특별시,성동구,W04066,극동옥정아파트(BM),112750,22550,77,15
2,2020,05,3,5,W04,서울특별시,성동구,W04066,극동옥정아파트(BM),96600,19320,79,15
3,2020,05,4,5,W04,서울특별시,성동구,W04066,극동옥정아파트(BM),129500,25900,97,19
4,2020,05,5,4,W04,서울특별시,성동구,W04066,극동옥정아파트(BM),97150,24287,98,24
5,2020,05,6,4,W04,서울특별시,성동구,W04066,극동옥정아파트(BM),84900,21225,77,19
6,2020,05,7,4,W04,서울특별시,성동구,W04066,극동옥정아파트(BM),157950,39487,95,23
0,2020,05,1,4,W04,서울특별시,성동구,W04068,한진해모로,335800,83950,183,45
